date,value
2020-08-27,-0.20595669383913334
2020-08-28,-1.080048864593833
2020-08-29,-0.7895564393145383
2020-08-30,-0.5246512990535319
2020-08-31,-0.38556965607288446
2020-09-01,-1.4560491481268434
2020-09-02,-1.056580510525092
2020-09-03,-1.1560495582343786
2020-09-04,-1.2701690614369934
2020-09-05,-0.08126818199238894
2020-09-06,-0.7774622629972644
2020-09-07,-1.6217448321586008
2020-09-08,-0.5390601677435114
2020-09-09,0.06109157183356728
2020-09-10,-0.481046997926039
2020-09-11,-1.7495681576110207
2020-09-12,-1.2199489830960202
2020-09-13,-0.3277270387534009
2020-09-14,-1.2938481984412462
2020-09-15,-0.6925143341283132
2020-09-16,-0.4972176646669112
2020-09-17,-1.3139511810955815
2020-09-18,-0.8422005970339705
2020-09-19,-2.3912031975367753
2020-09-20,-1.237271471185958
2020-09-21,-0.8024602823510587
2020-09-22,-1.2479867384607224
2020-09-23,0.24712627575123391
2020-09-24,-1.2264582851032233
2020-09-25,-0.6713133373340177
2020-09-26,-0.3237021757797109
2020-09-27,0.3956123634981262
2020-09-28,-0.9773787962094627
2020-09-29,0.38893072914311705
2020-09-30,-0.11983213015219041
2020-10-01,-0.5474129479253218
2020-10-02,0.2429495815069923
2020-10-03,0.1799282111432627
2020-10-04,-0.15158761726286468
2020-10-05,0.25084592529894334
2020-10-06,0.08969669803913119
2020-10-07,0.40419305857991783
2020-10-08,0.7419468555769582
2020-10-09,1.2654049511820498
2020-10-10,-0.08721755408670973
2020-10-11,1.6550003429553755
2020-10-12,-0.3335340383209793
2020-10-13,0.6176222152688002
2020-10-14,1.0354171201519666
2020-10-15,0.926012549967133
2020-10-16,0.5147311834960101
2020-10-17,0.758699626098999
2020-10-18,0.6488830911912735
2020-10-19,0.6291135828961121
2020-10-20,1.3726654033469257
2020-10-21,1.1459833039644627
2020-10-22,0.6360825634735869
2020-10-23,1.442778867104892
2020-10-24,1.1524009263936126
2020-10-25,1.4062579871638887
2020-10-26,1.311015577111907
2020-10-27,0.5733933953483588
2020-10-28,0.694844719329982
2020-10-29,1.3310418965873447
2020-10-30,1.2405380771720047
2020-10-31,0.8984616435760259
2020-11-01,0.9368616064188294
2020-11-02,1.4821862453337635
2020-11-03,0.5087582433040816
2020-11-04,1.0354995236331037
2020-11-05,0.6146784447686175
2020-11-06,0.5573922857983258
2020-11-07,1.1629465714597433
2020-11-08,0.9707064145690587
2020-11-09,0.9065692512061154
2020-11-10,1.0920197288985884
2020-11-11,0.3871824896327921
2020-11-12,0.653286015129797
2020-11-13,0.09133652400086334
2020-11-14,0.3415544642949227
2020-11-15,0.04655721030587451
2020-11-16,0.09175925234065159
2020-11-17,0.2722688854049389
2020-11-18,-0.5028718514321936
2020-11-19,0.8844211447012245
2020-11-20,-0.7320314567825088
2020-11-21,-0.9022904007483906
2020-11-22,0.21907412861001613
2020-11-23,-0.027242417837129107
2020-11-24,-0.17211687322533548
2020-11-25,-0.22883027670395323
2020-11-26,-0.605399278544353
2020-11-27,-1.1013579353177403
2020-11-28,-0.6652139613001835
2020-11-29,-1.088776290270453
2020-11-30,-0.306187082499987
2020-12-01,-0.9070946808870595
2020-12-02,-1.2822139127352603
2020-12-03,-1.0619690315567045
2020-12-04,-0.7223830667615163
2020-12-05,-1.2339159839180533
2020-12-06,-1.381891931802384
2020-12-07,-0.8631012019791422
2020-12-08,-0.8719930433890969
2020-12-09,-1.2528030648374213
2020-12-10,-1.2350065745667285
2020-12-11,-0.8789184607760876
2020-12-12,-1.709763038422149
2020-12-13,-1.6755949912894272
2020-12-14,-1.3126574133802498
2020-12-15,-1.037247693408663
2020-12-16,-0.74778350204652
2020-12-17,-0.13402500831978081
2020-12-18,-0.4072400864065962
2020-12-19,-0.8764744532340111
2020-12-20,-0.7627031384832721
2020-12-21,-1.207607778546746
2020-12-22,-0.6654262554185039
2020-12-23,-0.7472400603652769
2020-12-24,-0.38545741856708127
2020-12-25,-0.9017668063549964
2020-12-26,-0.1675172562253493
2020-12-27,0.40214856251505016
2020-12-28,-0.35391865574329956
2020-12-29,-0.03259187357519214
2020-12-30,0.1788128604291883
2020-12-31,-0.29889896398618154
2021-01-01,0.08219010797303031
2021-01-02,0.04501305647377086
2021-01-03,0.15594583427141778
2021-01-04,-0.21150983601261455
2021-01-05,0.25431452644639185
2021-01-06,0.5569847208076615
2021-01-07,1.0980352598343535
2021-01-08,0.9148252972313109
2021-01-09,1.5724611272502447
2021-01-10,0.17054437891295027
2021-01-11,1.0461206143490678
2021-01-12,0.7545051893818633
2021-01-13,1.8074926671450822
2021-01-14,0.35484822062479926
2021-01-15,0.3819735358297827
2021-01-16,0.5412047237791378
2021-01-17,-0.18593443477886262
2021-01-18,0.6441289780975448
2021-01-19,0.5541681602727919
2021-01-20,1.0312686426026179
2021-01-21,1.1447912142263783
2021-01-22,1.9252604447576265
2021-01-23,1.4710067033102954
2021-01-24,0.711280142609191
2021-01-25,0.5497607341281423
2021-01-26,1.2394662601823587
2021-01-27,0.32325686218782634
2021-01-28,1.8843454764026222
2021-01-29,1.5390240124100252
2021-01-30,0.6909400277623314
2021-01-31,0.040832337695567045
2021-02-01,1.5419876532169061
2021-02-02,0.7713656350361499
2021-02-03,1.4072312730588168
2021-02-04,-0.0529101219407887
2021-02-05,0.3970968118873395
2021-02-06,0.6486102672987945
2021-02-07,0.6156451465526732
2021-02-08,0.31050402844464564
2021-02-09,0.7878253650527586
2021-02-10,-0.11878638121322854
2021-02-11,0.28050593939305307
2021-02-12,0.34686155096994126
2021-02-13,0.47760297781576055
2021-02-14,0.5088245054767857
2021-02-15,-0.47739001321900515
2021-02-16,-0.7506114616065869
2021-02-17,0.5867212927384466
2021-02-18,0.045722218593370986
2021-02-19,-0.5624293986714998
2021-02-20,0.5205234309000784
2021-02-21,-0.2628823204986414
2021-02-22,0.20477000870239792
2021-02-23,-0.41346845556898815
2021-02-24,0.5229001731408417
2021-02-25,0.3123368568623738
2021-02-26,-0.7450170189378751
2021-02-27,-0.18703287878241565
2021-02-28,-0.3992499635043309
2021-03-01,-0.08334694070420323
2021-03-02,-1.2922394142720026
2021-03-03,-0.5050590626457223
2021-03-04,-0.3531916687082768
2021-03-05,-1.791943405241458
2021-03-06,-1.5300814300284862
2021-03-07,-1.9795338462625842
2021-03-08,-1.1115728916850136
2021-03-09,-0.6304564841783753
2021-03-10,-0.24575553192121957
2021-03-11,-0.9629051835469866
2021-03-12,-0.18396119254428156
2021-03-13,-1.6819418787072609
2021-03-14,-1.832540336948243
2021-03-15,-0.9929686412609147
2021-03-16,-0.7529690608299247
2021-03-17,-0.9367124263068578
2021-03-18,-1.92512149318659
2021-03-19,-0.9028041794258099
2021-03-20,-1.4732868643783645
2021-03-21,-0.4451629220335132
2021-03-22,-0.5519793286624636
2021-03-23,-1.1570400655467907
2021-03-24,-0.8926243681318622
2021-03-25,-1.1108991681016183
2021-03-26,-0.5555000147471761
2021-03-27,0.013007419702078693
2021-03-28,-0.8956454981360873
2021-03-29,-0.08708392857400726
2021-03-30,-0.5389661071456924
2021-03-31,-0.6037161476578616
2021-04-01,-0.19326264379996183
2021-04-02,-0.589179216229062
2021-04-03,-0.2798568080679071
2021-04-04,-0.5334309438161678
2021-04-05,1.1161026854350797
2021-04-06,0.2189751189834675
2021-04-07,-0.08186297328904418
2021-04-08,0.4403859457577567
2021-04-09,0.3410604315169713
2021-04-10,0.3487002352457491
2021-04-11,0.8260697162069411
2021-04-12,0.9551010982807054
2021-04-13,0.36574736166119204
2021-04-14,0.3947723359600211
2021-04-15,0.5936289232680294
2021-04-16,-0.3747706385779833
2021-04-17,0.05997967000494331
2021-04-18,1.538553069659272
2021-04-19,1.7111194754684043
2021-04-20,0.7934586084808328
2021-04-21,1.2312794744737574
2021-04-22,1.119216116798133
2021-04-23,2.519090350679628
2021-04-24,1.550889654883609
2021-04-25,0.9339351494600954
2021-04-26,0.5222230271061248
2021-04-27,0.1941670740072008
2021-04-28,1.0918289635952767
2021-04-29,0.5999729039756025
2021-04-30,0.2504729599366572
2021-05-01,0.6172431345075002
2021-05-02,0.3742626400661495
2021-05-03,1.7288117046366347
2021-05-04,1.2921023007694112
2021-05-05,0.8093346112909204
2021-05-06,1.5115069936179468
2021-05-07,0.7648050451074938
2021-05-08,0.24665028516907023
2021-05-09,1.3868410550436385
2021-05-10,0.8397803897764231
2021-05-11,-0.005933225617520299
2021-05-12,0.3574741504126312
2021-05-13,-0.04734048618768372
2021-05-14,-0.36494219305699976
2021-05-15,0.7240003607800598
2021-05-16,1.1488469249601063
2021-05-17,-0.5728310716037537
2021-05-18,0.3396568196564356
2021-05-19,-0.33570314313409183
2021-05-20,-0.32244979123595185
2021-05-21,-0.4432183477203949
2021-05-22,-0.6464597110830107
2021-05-23,-0.2566379671825424
2021-05-24,-0.761487410667071
2021-05-25,-0.27427044065133843
2021-05-26,-0.4961788035462076
2021-05-27,-0.6498795810305364
2021-05-28,-1.0410390462896766
2021-05-29,-0.929733050885519
2021-05-30,-0.3147261049192751
2021-05-31,-0.48978144890444775
2021-06-01,-1.2733551242865453
2021-06-02,-0.7755594525011611
2021-06-03,-0.48629964952018734
2021-06-04,-1.7294100663687286
2021-06-05,-0.6515343192353016
2021-06-06,-1.2786920097670373
2021-06-07,-0.6817916005356464
2021-06-08,-1.3638837202637533
2021-06-09,-1.8952394994420068
2021-06-10,-1.8124454921322055
2021-06-11,-0.9758115107393491
2021-06-12,-0.8664707834770683
2021-06-13,-1.4402832979767022
2021-06-14,-0.6559752003351349
2021-06-15,-1.7885918402522987
2021-06-16,-0.9689280300817789
2021-06-17,-1.5150516813210948
2021-06-18,-1.2048400962826267
2021-06-19,-0.8204681710342977
2021-06-20,-1.235650084909324
2021-06-21,-0.9552095954061295
2021-06-22,-0.21368626936251
2021-06-23,-0.9558086632715357
2021-06-24,-0.19690855574031313
2021-06-25,-1.1241091327192771
2021-06-26,-0.23622489553372
2021-06-27,0.2801425198237149
2021-06-28,-1.6139067958800735
2021-06-29,-0.712197044046425
2021-06-30,0.04059713548280197
2021-07-01,-0.2824852379936433
2021-07-02,0.07243772357077637
2021-07-03,-0.34676847355959106
2021-07-04,0.06708889818416294
2021-07-05,0.014413383730186649
2021-07-06,0.744167228291337
2021-07-07,0.3547571408142064
2021-07-08,0.46254856821897655
2021-07-09,0.15262797063105787
2021-07-10,0.1778964541969455
2021-07-11,0.2665706070774235
2021-07-12,0.7389553799768487
2021-07-13,0.3875692768638478
2021-07-14,0.7964688612897961
2021-07-15,1.7397377855865606
2021-07-16,1.1847544678438116
2021-07-17,0.6298121184367234
2021-07-18,1.4333344807986315
2021-07-19,0.6646776944568424
2021-07-20,-0.11844402673505305
2021-07-21,0.42424292559193943
2021-07-22,0.016192837253298897
2021-07-23,0.7946600715145966
2021-07-24,0.9938907820847073
2021-07-25,1.8325347128241134
2021-07-26,1.1627385884109367
2021-07-27,0.8899845444023428
2021-07-28,1.4097973469377072
2021-07-29,-0.11959263074866677
2021-07-30,1.0900263732978055
2021-07-31,1.3393240499112142
2021-08-01,0.19178515997115053
2021-08-02,1.475763880974247
2021-08-03,1.0416932497589864
2021-08-04,0.6292567361575855
2021-08-05,1.1138118756019455
2021-08-06,1.8895378707320731
2021-08-07,0.7983485986033867
2021-08-08,0.7814232802882375
2021-08-09,0.3744391395280535
2021-08-10,0.12316322664901952
2021-08-11,0.9046418538211703
2021-08-12,0.0005188903106096987
2021-08-13,0.40141553788493034
2021-08-14,0.06215598130917016
2021-08-15,0.4744115683892651
2021-08-16,0.3345849757879704
2021-08-17,0.6185673257061856
2021-08-18,-0.22363669722648535
2021-08-19,-0.1721393365185899
2021-08-20,-0.5949821617308447
2021-08-21,-0.3956487995493581
2021-08-22,-0.051937921214417204
2021-08-23,-4.928048528535768
2021-08-24,-5.8321386972093014
2021-08-25,-4.999021439011066
2021-08-26,-4.816733840643902
2021-08-27,-5.346238130569069
2021-08-28,0.3296397011133446
2021-08-29,-1.0485928352429004
2021-08-30,-1.3338540830070515
2021-08-31,-1.647369505709999
2021-09-01,-0.05290545210608588
2021-09-02,-0.5128967665488555
2021-09-03,-0.9030735711017139
2021-09-04,-0.7663826871139182
2021-09-05,-1.4959352361979374
2021-09-06,0.26724975174625565
2021-09-07,-0.9089574861951994
2021-09-08,-0.932234463850797
2021-09-09,-0.6327714368715742
2021-09-10,-0.7591911062708335
2021-09-11,-0.8870937669087996
2021-09-12,-1.3889152505526667
2021-09-13,-0.7479134689462367
2021-09-14,-0.02797957117109595
2021-09-15,-0.27706943222833813
2021-09-16,-0.12950758509328875
2021-09-17,-1.1536753317420791
2021-09-18,-1.360613473579416
2021-09-19,-0.8923767491683201
2021-09-20,-0.7613925401962196
2021-09-21,-0.19821959328195415
2021-09-22,-1.5441032919688669
2021-09-23,0.11763018968040995
2021-09-24,-0.6723798119209887
2021-09-25,-0.7502570308432579
2021-09-26,-0.9837850191757178
2021-09-27,-1.2438310374978583
2021-09-28,0.05847079048659387
2021-09-29,-0.2515068508318345
2021-09-30,-0.8668425614151654
2021-10-01,-0.8020545020095441
2021-10-02,-0.2543338863284096
2021-10-03,0.8165492833762567
2021-10-04,-0.07919263642305843
2021-10-05,-0.6326418718345824
2021-10-06,0.06382538984998046
2021-10-07,0.11722454043421945
2021-10-08,-1.0291600437018102
2021-10-09,0.3563314161344208
2021-10-10,0.3304039052084188
2021-10-11,0.8542700325765815
2021-10-12,1.4885604052142187
2021-10-13,1.1826278689751097
2021-10-14,0.5372516284732181
2021-10-15,0.16762509122814107
2021-10-16,2.0533701531684225
2021-10-17,0.8384964307152144
2021-10-18,0.8542451532807697
2021-10-19,0.8696270502396036
2021-10-20,1.0109950500304064
2021-10-21,0.865747221427059
2021-10-22,0.6726607212520455
2021-10-23,0.7031146881220043
2021-10-24,0.9726279079651363
2021-10-25,0.725101899064354
2021-10-26,0.6435137679613422
2021-10-27,1.0515720984352759
2021-10-28,0.8645940799680171
2021-10-29,1.7331397697766118
2021-10-30,-0.3598947182673897
2021-10-31,1.4912499819988012
2021-11-01,1.5439994692842878
2021-11-02,-0.14460858517087283
2021-11-03,0.6876774913632979
2021-11-04,0.6361961964004595
2021-11-05,0.07719118564939775
2021-11-06,0.3473968087059705
2021-11-07,0.13291298676784635
2021-11-08,1.512995728571961
2021-11-09,1.0503645615534223
2021-11-10,1.1612285340603274
2021-11-11,0.8267417871776552
2021-11-12,-0.16035621249664306
2021-11-13,0.0782729117855201
2021-11-14,0.5199823927325284
2021-11-15,-0.4023012583419445
2021-11-16,0.4977477207252097
2021-11-17,-0.04709253342419871
2021-11-18,-0.18286217939507773
2021-11-19,0.2914848798760019
2021-11-20,0.08989415011285976
2021-11-21,-0.3803411632759135
2021-11-22,0.3131260486699841
2021-11-23,-0.8724979312208989
2021-11-24,-0.08786485769982405
2021-11-25,-0.16128708332125452
2021-11-26,-0.6724630711980326
2021-11-27,-0.41204112221655864
2021-11-28,-1.255377847540704
2021-11-29,-0.21955933844169356
2021-11-30,-0.8225707127701879
2021-12-01,-1.0365946752242028
2021-12-02,-0.29219665693692887
2021-12-03,-1.2065008070640184
2021-12-04,-1.5921699504853264
2021-12-05,-1.6956888306584776
2021-12-06,-0.6394903975827156
2021-12-07,-1.6033992383556752
2021-12-08,-0.1019474317104685
2021-12-09,-2.0318639692368152
2021-12-10,-0.14956627132761435
2021-12-11,-0.89448893605595
2021-12-12,-1.0458551035059118
2021-12-13,-1.2627683843572972
2021-12-14,-0.7788943011245381
2021-12-15,-0.980832157101267
2021-12-16,-0.3893925848118843
2021-12-17,-0.8585333080041809
2021-12-18,-0.8107941673636134
2021-12-19,-1.0338830487186532
2021-12-20,-0.8426748873392377
2021-12-21,-0.6185976630259765
2021-12-22,-1.5822466593893116
2021-12-23,-1.3524997193094634
2021-12-24,-0.25482940112527314
2021-12-25,-0.4861373296978116
2021-12-26,-0.6059825967281509
2021-12-27,-0.4447778779904144
2021-12-28,-0.21807306641433835
2021-12-29,-0.5977701536077107
2021-12-30,-0.6515272164050852
